ID_Transaction,Client_ID,Categorie,Prix_Unitaire,Quantite,Ville
TX-00114536,USR-88455,Électronique,939.25,2,Nantes
TX-00114537,USR-36183,Sports,103.04,5,Lille
TX-00114538,USR-66974,Maison,503.64,1,Bordeaux
TX-00114539,USR-58382,Maison,808.73,3,Marseille
TX-00114540,USR-25631,Mode,326.43,1,Paris
TX-00114541,USR-98406,Sports,720.84,5,Lille
TX-00114542,USR-12265,Maison,630.98,5,Lille
TX-00114543,USR-76740,Mode,627.83,2,Nantes
TX-00114544,USR-39219,Alimentation,476.66,3,Marseille
TX-00114545,USR-44250,Alimentation,423.16,4,Lyon
TX-00114546,USR-71183,Mode,506.9,1,Nantes
TX-00114547,USR-65245,Alimentation,454.14,3,Marseille
TX-00114548,USR-64485,Électronique,1147.12,4,Lille
TX-00114549,USR-11991,Maison,608.47,1,Marseille
TX-00114550,USR-31734,Sports,465.14,4,Bordeaux
TX-00114551,USR-15175,Maison,84.12,5,Paris
TX-00114552,USR-46007,Mode,585.25,1,Bordeaux
TX-00114553,USR-88425,Électronique,387.18,4,Bordeaux
TX-00114554,USR-78007,Mode,221.52,2,Nantes
TX-00114555,USR-47059,Électronique,1133.44,3,Lille
TX-00114556,USR-65269,Électronique,785.22,5,Lyon
TX-00114557,USR-77742,Mode,192.85,1,Marseille
TX-00114558,USR-15129,Alimentation,667.94,5,Lyon
TX-00114559,USR-71654,Électronique,282.62,4,Marseille
TX-00114560,USR-34954,Mode,516.12,2,Bordeaux
TX-00114561,USR-73043,Mode,627.83,3,Bordeaux
TX-00114562,USR-22778,Mode,1194.35,5,Nantes
TX-00114563,USR-70763,Maison,99.55,1,Marseille
TX-00114564,USR-85437,Alimentation,971.18,5,Lyon
TX-00114565,USR-58171,Sports,151.49,1,Toulouse
TX-00114566,USR-15780,Sports,338.36,3,Bordeaux
TX-00114567,USR-14618,Électronique,697.15,1,Marseille
TX-00114568,USR-77335,Maison,56.8,2,Lyon
TX-00114569,USR-73062,Électronique,985.73,4,Marseille
TX-00114570,USR-66135,Électronique,487.76,3,Nantes
TX-00114571,USR-13666,Électronique,664.7,2,Toulouse
TX-00114572,USR-93421,Maison,996.62,4,Nantes
TX-00114573,USR-77216,Alimentation,83.53,4,Lyon
TX-00114574,USR-37147,Maison,624.58,4,Bordeaux
TX-00114575,USR-90845,Sports,1157.51,4,Bordeaux
TX-00114576,USR-55875,Sports,104.0,5,Marseille
TX-00114577,USR-90180,Sports,974.64,5,Paris
TX-00114578,USR-40581,Mode,128.43,5,Toulouse
TX-00114579,USR-60546,Électronique,262.56,4,Lille
TX-00114580,USR-44586,Sports,1176.48,5,Nantes
TX-00114581,USR-37843,Sports,273.99,3,Lyon
TX-00114582,USR-23842,Sports,632.44,3,Nantes
TX-00114583,USR-19858,Électronique,644.29,3,Nantes
TX-00114584,USR-40348,Électronique,685.95,4,Marseille
TX-00114585,USR-89511,Mode,540.95,3,Lyon
TX-00114586,USR-21380,Sports,564.26,4,Paris
TX-00114587,USR-37814,Maison,145.2,3,Marseille
TX-00114588,USR-55824,Mode,920.08,4,Paris
TX-00114589,USR-29221,Mode,895.08,1,Nantes
TX-00114590,USR-85100,Maison,60.31,3,Marseille
TX-00114591,USR-73582,Sports,638.52,2,Nantes
TX-00114592,USR-73267,Maison,355.14,3,Lyon
TX-00114593,USR-60393,Sports,729.17,4,Marseille
TX-00114594,USR-15103,Alimentation,539.36,5,Bordeaux
TX-00114595,USR-85881,Mode,852.76,3,Toulouse
TX-00114596,USR-35291,Électronique,384.33,5,Toulouse
TX-00114597,USR-72940,Maison,657.43,3,Paris
TX-00114598,USR-35335,Maison,610.34,3,Marseille
TX-00114599,USR-18357,Électronique,731.52,1,Lyon
TX-00114600,USR-10236,Sports,1122.72,1,Lyon
TX-00114601,USR-43251,Alimentation,571.74,5,Nantes
TX-00114602,USR-80731,Mode,390.94,5,Bordeaux
TX-00114603,USR-96967,Sports,485.36,2,Nantes
TX-00114604,USR-93841,Mode,349.56,4,Marseille
TX-00114605,USR-34168,Sports,844.75,2,Lille
TX-00114606,USR-55710,Sports,10.52,4,Lille
TX-00114607,USR-94969,Maison,978.3,4,Lyon
TX-00114608,USR-73583,Électronique,1137.99,2,Lyon
TX-00114609,USR-93309,Mode,924.58,5,Lyon
TX-00114610,USR-82748,Électronique,427.87,1,Toulouse
TX-00114611,USR-87847,Sports,1133.33,2,Nantes
TX-00114612,USR-97215,Électronique,610.92,3,Toulouse
TX-00114613,USR-51667,Maison,1137.74,5,Marseille
TX-00114614,USR-99150,Sports,342.75,5,Toulouse
TX-00114615,USR-40656,Sports,343.16,1,Lyon
TX-00114616,USR-75577,Maison,502.65,4,Bordeaux
TX-00114617,USR-79284,Mode,16.0,5,Toulouse
TX-00114618,USR-79670,Électronique,885.54,2,Lyon
TX-00114619,USR-99506,Maison,522.97,5,Toulouse
TX-00114620,USR-60838,Alimentation,538.58,4,Bordeaux
TX-00114621,USR-47458,Maison,518.93,2,Toulouse
TX-00114622,USR-76314,Électronique,719.71,4,Paris
TX-00114623,USR-10304,Sports,1021.76,3,Marseille
TX-00114624,USR-43806,Alimentation,672.61,1,Paris
TX-00114625,USR-96168,Électronique,715.21,3,Marseille
TX-00114626,USR-92137,Alimentation,736.62,5,Lyon
TX-00114627,USR-91152,Sports,787.52,3,Bordeaux
TX-00114628,USR-51982,Électronique,136.73,4,Lyon
TX-00114629,USR-78088,Électronique,956.04,2,Lyon
TX-00114630,USR-26555,Électronique,749.21,5,Paris
TX-00114631,USR-14617,Mode,813.25,3,Lyon
TX-00114632,USR-50003,Maison,1099.0,1,Paris
TX-00114633,USR-47047,Sports,179.2,1,Lyon
TX-00114634,USR-24431,Électronique,323.76,4,Lille
TX-00114635,USR-51186,Sports,475.78,4,Toulouse
TX-00114636,USR-25420,Maison,118.12,5,Lille
TX-00114637,USR-33145,Électronique,1005.47,2,Bordeaux
TX-00114638,USR-76621,Maison,647.11,5,Lille
TX-00114639,USR-58528,Maison,548.43,5,Lyon
TX-00114640,USR-92473,Électronique,559.55,3,Bordeaux
TX-00114641,USR-95846,Maison,860.56,1,Paris
TX-00114642,USR-90124,Sports,407.12,5,Paris
TX-00114643,USR-56409,Sports,777.13,4,Toulouse
TX-00114644,USR-51277,Alimentation,451.22,3,Lille
TX-00114645,USR-88130,Sports,428.47,4,Nantes
TX-00114646,USR-83809,Alimentation,376.6,5,Nantes
TX-00114647,USR-31773,Mode,14.99,1,Lille
TX-00114648,USR-51355,Alimentation,637.85,2,Nantes
TX-00114649,USR-81586,Mode,511.02,1,Marseille
TX-00114650,USR-12328,Électronique,308.43,2,Lille
TX-00114651,USR-37459,Électronique,206.18,1,Bordeaux
TX-00114652,USR-81502,Alimentation,325.56,1,Nantes
TX-00114653,USR-82585,Alimentation,567.99,4,Bordeaux
TX-00114654,USR-34081,Mode,667.36,4,Lyon
TX-00114655,USR-12925,Électronique,71.98,2,Nantes
TX-00114656,USR-90373,Électronique,82.6,3,Toulouse
TX-00114657,USR-17122,Électronique,302.1,5,Marseille
TX-00114658,USR-88693,Alimentation,123.0,4,Toulouse
TX-00114659,USR-71806,Maison,390.6,1,Paris
TX-00114660,USR-49971,Mode,523.38,4,Lille
TX-00114661,USR-43253,Sports,32.58,3,Paris
TX-00114662,USR-84405,Mode,966.87,3,Lyon
TX-00114663,USR-65059,Alimentation,173.38,4,Bordeaux
TX-00114664,USR-48164,Sports,94.48,1,Lille
TX-00114665,USR-63633,Alimentation,367.57,3,Marseille
TX-00114666,USR-80268,Électronique,1079.17,3,Lille
TX-00114667,USR-25108,Électronique,942.14,2,Lille
TX-00114668,USR-58279,Mode,935.98,4,Paris
TX-00114669,USR-87955,Électronique,104.93,4,Toulouse
TX-00114670,USR-70419,Maison,655.78,1,Paris
TX-00114671,USR-71583,Électronique,163.43,3,Toulouse
TX-00114672,USR-19292,Alimentation,677.7,4,Toulouse
TX-00114673,USR-40688,Électronique,870.9,1,Nantes
TX-00114674,USR-89803,Électronique,58.25,5,Lyon
TX-00114675,USR-50244,Sports,740.82,3,Marseille
TX-00114676,USR-94979,Maison,1071.24,1,Bordeaux
TX-00114677,USR-36076,Sports,970.38,2,Lyon
TX-00114678,USR-93516,Alimentation,1085.33,4,Lille
TX-00114679,USR-80811,Maison,843.52,1,Lyon
TX-00114680,USR-60336,Électronique,622.16,4,Lyon
TX-00114681,USR-15974,Électronique,1105.6,4,Nantes
TX-00114682,USR-52422,Électronique,639.52,2,Nantes
TX-00114683,USR-17976,Alimentation,889.22,3,Paris
TX-00114684,USR-63635,Maison,922.84,3,Nantes
TX-00114685,USR-51476,Sports,522.41,2,Toulouse
TX-00114686,USR-46980,Maison,777.63,4,Bordeaux
TX-00114687,USR-71443,Électronique,703.93,4,Marseille
TX-00114688,USR-59206,Électronique,733.26,5,Nantes
TX-00114689,USR-81727,Maison,868.18,2,Toulouse
TX-00114690,USR-51782,Alimentation,73.01,5,Paris
TX-00114691,USR-29243,Mode,1069.73,3,Nantes
TX-00114692,USR-25458,Maison,1059.37,5,Lyon
TX-00114693,USR-61773,Alimentation,269.67,2,Bordeaux
TX-00114694,USR-63819,Mode,16.78,3,Toulouse
TX-00114695,USR-48279,Électronique,406.71,2,Lille
TX-00114696,USR-67557,Maison,388.37,4,Paris
TX-00114697,USR-10404,Maison,308.17,2,Toulouse
TX-00114698,USR-64887,Maison,307.85,1,Toulouse
TX-00114699,USR-41993,Mode,1053.05,5,Nantes
TX-00114700,USR-96837,Électronique,266.09,1,Nantes
TX-00114701,USR-14182,Électronique,652.86,2,Nantes
TX-00114702,USR-55992,Électronique,481.0,4,Bordeaux
TX-00114703,USR-11548,Électronique,887.88,2,Marseille
TX-00114704,USR-72163,Sports,42.91,1,Paris
TX-00114705,USR-64198,Électronique,535.04,2,Marseille
TX-00114706,USR-99571,Sports,710.03,3,Nantes
TX-00114707,USR-21852,Sports,302.72,1,Lyon
TX-00114708,USR-57362,Maison,257.44,5,Lille
TX-00114709,USR-50691,Sports,853.17,5,Lille
TX-00114710,USR-75586,Maison,662.53,1,Marseille
TX-00114711,USR-65778,Sports,1035.96,5,Lille
TX-00114712,USR-81182,Maison,200.49,5,Marseille
TX-00114713,USR-50478,Électronique,1091.3,5,Toulouse
TX-00114714,USR-63261,Sports,734.57,4,Lyon
TX-00114715,USR-82025,Alimentation,109.57,1,Paris
TX-00114716,USR-54654,Sports,1179.7,2,Marseille
TX-00114717,USR-71424,Mode,397.53,3,Nantes
TX-00114718,USR-85626,Alimentation,412.96,5,Lille
TX-00114719,USR-25841,Mode,1003.82,1,Toulouse
TX-00114720,USR-68469,Mode,177.47,3,Marseille
TX-00114721,USR-51522,Électronique,119.25,5,Paris
TX-00114722,USR-68415,Alimentation,18.88,5,Nantes
TX-00114723,USR-86764,Sports,602.32,1,Nantes
TX-00114724,USR-18944,Électronique,1177.16,1,Lyon
TX-00114725,USR-52613,Électronique,209.88,3,Paris
TX-00114726,USR-41048,Maison,1051.99,3,Lille
TX-00114727,USR-57314,Maison,103.37,2,Nantes
TX-00114728,USR-64514,Électronique,177.22,5,Nantes
TX-00114729,USR-52222,Électronique,513.13,2,Marseille
TX-00114730,USR-28247,Mode,1145.98,5,Bordeaux
TX-00114731,USR-15143,Mode,427.16,4,Marseille
TX-00114732,USR-57154,Maison,393.12,3,Lille
TX-00114733,USR-65096,Maison,1101.46,3,Toulouse
TX-00114734,USR-92540,Alimentation,20.77,1,Toulouse
TX-00114735,USR-31132,Électronique,231.99,2,Marseille
TX-00114736,USR-49754,Maison,670.59,2,Toulouse
TX-00114737,USR-91167,Sports,278.83,1,Lille
TX-00114738,USR-70837,Sports,972.01,3,Marseille
TX-00114739,USR-30449,Mode,336.49,2,Paris
TX-00114740,USR-59076,Maison,258.17,4,Toulouse
TX-00114741,USR-19899,Sports,1186.73,1,Toulouse
TX-00114742,USR-79862,Maison,758.38,5,Bordeaux
TX-00114743,USR-37539,Maison,1086.48,2,Toulouse
TX-00114744,USR-29778,Sports,22.68,2,Toulouse
TX-00114745,USR-46802,Électronique,498.7,2,Lyon
TX-00114746,USR-58988,Électronique,709.03,2,Nantes
TX-00114747,USR-35512,Maison,414.5,2,Nantes
TX-00114748,USR-79822,Mode,674.3,4,Toulouse
TX-00114749,USR-75317,Maison,164.34,2,Marseille
TX-00114750,USR-28369,Alimentation,963.32,1,Nantes
TX-00114751,USR-68027,Alimentation,904.15,1,Marseille
TX-00114752,USR-69554,Mode,305.13,4,Lille
TX-00114753,USR-96097,Alimentation,666.05,4,Lille
TX-00114754,USR-91185,Électronique,393.12,3,Bordeaux
TX-00114755,USR-92782,Sports,540.45,1,Lyon
TX-00114756,USR-31602,Alimentation,766.09,2,Bordeaux
TX-00114757,USR-61531,Électronique,984.81,5,Lyon
TX-00114758,USR-55081,Maison,165.01,2,Nantes
TX-00114759,USR-78479,Électronique,1115.64,1,Paris
TX-00114760,USR-20274,Maison,1014.59,2,Lyon
TX-00114761,USR-60999,Alimentation,456.87,3,Marseille
TX-00114762,USR-38598,Maison,816.3,2,Nantes
TX-00114763,USR-43845,Électronique,487.53,4,Toulouse
TX-00114764,USR-80169,Électronique,32.5,3,Toulouse
TX-00114765,USR-79623,Mode,1112.61,1,Marseille
TX-00114766,USR-66304,Électronique,686.97,2,Lyon
TX-00114767,USR-28655,Maison,446.71,4,Nantes
TX-00114768,USR-69854,Maison,990.25,5,Paris
TX-00114769,USR-88537,Alimentation,1135.25,1,Bordeaux
TX-00114770,USR-95452,Électronique,971.41,5,Bordeaux
TX-00114771,USR-42945,Électronique,1151.54,4,Lyon
TX-00114772,USR-15379,Maison,1072.09,3,Marseille
TX-00114773,USR-75779,Maison,646.86,5,Lille
TX-00114774,USR-34208,Mode,20.95,3,Paris
TX-00114775,USR-79071,Électronique,361.56,2,Toulouse
TX-00114776,USR-17266,Sports,637.87,5,Nantes
TX-00114777,USR-48462,Électronique,923.02,4,Lyon
TX-00114778,USR-67475,Électronique,393.77,2,Lyon
TX-00114779,USR-60048,Alimentation,270.86,1,Lille
TX-00114780,USR-47685,Alimentation,654.61,2,Toulouse
TX-00114781,USR-12753,Alimentation,1075.57,1,Bordeaux
TX-00114782,USR-92330,Maison,564.71,3,Nantes
TX-00114783,USR-80993,Alimentation,835.24,5,Paris
TX-00114784,USR-80329,Mode,652.99,5,Toulouse
TX-00114785,USR-57401,Sports,843.24,2,Lille
TX-00114786,USR-52812,Sports,654.12,1,Marseille
TX-00114787,USR-46304,Électronique,411.72,4,Nantes
TX-00114788,USR-18539,Alimentation,1085.11,5,Lyon
TX-00114789,USR-51453,Maison,1131.56,5,Lyon
TX-00114790,USR-63798,Sports,692.76,5,Marseille
TX-00114791,USR-63323,Maison,1152.08,2,Lyon
TX-00114792,USR-76654,Alimentation,671.51,4,Bordeaux
TX-00114793,USR-75200,Alimentation,454.82,5,Toulouse
TX-00114794,USR-87883,Alimentation,277.36,4,Nantes
TX-00114795,USR-39061,Électronique,280.68,5,Toulouse
TX-00114796,USR-30567,Maison,770.86,4,Paris
TX-00114797,USR-71866,Mode,442.61,4,Paris
TX-00114798,USR-58759,Maison,118.19,3,Bordeaux
TX-00114799,USR-27631,Électronique,269.79,5,Lyon
TX-00114800,USR-24082,Sports,1034.85,4,Bordeaux
TX-00114801,USR-84564,Alimentation,1089.63,3,Bordeaux
TX-00114802,USR-96108,Électronique,898.78,3,Lyon
TX-00114803,USR-68865,Maison,813.86,4,Paris
TX-00114804,USR-60845,Alimentation,859.07,4,Lyon
TX-00114805,USR-89644,Alimentation,737.61,5,Lille
TX-00114806,USR-82615,Alimentation,1002.19,3,Nantes
TX-00114807,USR-69346,Alimentation,339.27,1,Marseille
TX-00114808,USR-16112,Sports,618.5,2,Toulouse
TX-00114809,USR-65184,Électronique,409.95,5,Paris
TX-00114810,USR-95568,Maison,371.67,5,Marseille
TX-00114811,USR-99115,Sports,64.19,1,Paris
TX-00114812,USR-60632,Sports,615.04,3,Nantes
TX-00114813,USR-52093,Sports,862.77,4,Nantes
TX-00114814,USR-97523,Sports,139.35,4,Lille
TX-00114815,USR-22753,Sports,608.34,4,Bordeaux
TX-00114816,USR-54535,Mode,876.84,3,Lille
TX-00114817,USR-89058,Maison,188.15,2,Bordeaux
TX-00114818,USR-73947,Mode,331.34,2,Paris
TX-00114819,USR-65276,Sports,97.94,1,Lyon
TX-00114820,USR-34631,Mode,985.49,3,Bordeaux
TX-00114821,USR-66085,Maison,790.1,2,Nantes
TX-00114822,USR-97171,Sports,390.82,4,Lyon
TX-00114823,USR-44684,Électronique,474.33,2,Lyon
TX-00114824,USR-96137,Maison,606.45,5,Lille
TX-00114825,USR-68418,Maison,334.14,5,Nantes
TX-00114826,USR-14966,Électronique,703.16,1,Lille
TX-00114827,USR-12149,Mode,935.43,2,Paris
TX-00114828,USR-74502,Mode,20.86,1,Toulouse
TX-00114829,USR-32664,Mode,919.3,2,Bordeaux
TX-00114830,USR-37815,Sports,239.32,4,Lille
TX-00114831,USR-29727,Mode,18.7,5,Paris
TX-00114832,USR-84942,Sports,797.29,4,Lille
TX-00114833,USR-37227,Alimentation,700.65,1,Marseille
TX-00114834,USR-94499,Alimentation,647.24,5,Paris
TX-00114835,USR-48411,Électronique,715.34,1,Bordeaux
TX-00114836,USR-83995,Alimentation,284.31,3,Nantes
TX-00114837,USR-25941,Électronique,713.94,5,Marseille
TX-00114838,USR-71025,Maison,342.39,4,Lyon
TX-00114839,USR-18920,Sports,302.85,2,Bordeaux
TX-00114840,USR-23673,Mode,624.11,2,Bordeaux
TX-00114841,USR-80705,Électronique,377.09,3,Lyon
TX-00114842,USR-95584,Alimentation,1177.51,5,Nantes
TX-00114843,USR-17571,Mode,461.81,1,Marseille
TX-00114844,USR-63044,Électronique,1152.02,5,Bordeaux
TX-00114845,USR-55097,Électronique,933.07,3,Nantes
TX-00114846,USR-26533,Électronique,961.17,3,Marseille
TX-00114847,USR-77448,Maison,422.61,1,Lyon
TX-00114848,USR-13122,Sports,68.91,3,Marseille
TX-00114849,USR-58297,Mode,100.86,4,Paris
TX-00114850,USR-70933,Alimentation,1039.22,2,Lille
TX-00114851,USR-27979,Maison,201.88,1,Toulouse
TX-00114852,USR-13601,Mode,213.85,3,Marseille
TX-00114853,USR-80848,Maison,961.07,3,Marseille
TX-00114854,USR-10014,Alimentation,1196.19,5,Marseille
TX-00114855,USR-32374,Mode,340.26,1,Lyon
TX-00114856,USR-31969,Sports,97.23,1,Nantes
TX-00114857,USR-67830,Sports,1153.97,5,Nantes
TX-00114858,USR-71440,Alimentation,659.04,4,Bordeaux
TX-00114859,USR-79545,Sports,465.15,3,Lille
TX-00114860,USR-64558,Sports,574.5,4,Lille
TX-00114861,USR-70701,Mode,95.34,3,Lyon
TX-00114862,USR-55690,Maison,345.49,2,Lille
TX-00114863,USR-96688,Mode,461.16,3,Lille
TX-00114864,USR-20691,Électronique,1023.7,3,Toulouse
TX-00114865,USR-88180,Mode,662.47,1,Paris
TX-00114866,USR-67368,Alimentation,1075.42,4,Bordeaux
TX-00114867,USR-23299,Électronique,74.78,4,Marseille
TX-00114868,USR-27886,Mode,45.11,4,Bordeaux
TX-00114869,USR-47766,Maison,759.05,3,Bordeaux
TX-00114870,USR-58289,Sports,909.2,5,Lille
TX-00114871,USR-65664,Alimentation,679.85,4,Bordeaux
TX-00114872,USR-29222,Alimentation,646.58,5,Lille
TX-00114873,USR-11697,Électronique,918.92,2,Lyon
TX-00114874,USR-57274,Alimentation,48.54,4,Bordeaux
TX-00114875,USR-12289,Mode,700.14,4,Marseille
TX-00114876,USR-34357,Maison,489.83,2,Toulouse
TX-00114877,USR-66132,Mode,477.31,5,Bordeaux
TX-00114878,USR-60567,Maison,354.15,2,Toulouse
TX-00114879,USR-54893,Maison,535.02,3,Lyon
TX-00114880,USR-76357,Électronique,487.57,1,Bordeaux
TX-00114881,USR-89134,Mode,138.15,3,Paris
TX-00114882,USR-24663,Alimentation,1164.76,3,Bordeaux
TX-00114883,USR-16297,Alimentation,837.73,1,Lyon
TX-00114884,USR-43462,Mode,249.49,2,Paris
TX-00114885,USR-43701,Mode,737.9,5,Toulouse
TX-00114886,USR-13847,Sports,1007.98,4,Nantes
TX-00114887,USR-38812,Électronique,758.46,1,Lyon
TX-00114888,USR-75924,Électronique,327.11,3,Nantes
TX-00114889,USR-34769,Sports,886.83,5,Marseille
TX-00114890,USR-52428,Alimentation,668.89,3,Nantes
TX-00114891,USR-74468,Mode,746.87,5,Paris
TX-00114892,USR-35590,Sports,507.75,2,Nantes
TX-00114893,USR-37987,Mode,741.76,1,Marseille
TX-00114894,USR-96558,Alimentation,1117.36,1,Lyon
TX-00114895,USR-61648,Mode,1081.29,1,Marseille
TX-00114896,USR-31625,Alimentation,849.24,4,Lyon
TX-00114897,USR-90716,Électronique,896.8,2,Toulouse
TX-00114898,USR-17703,Alimentation,360.32,1,Marseille
TX-00114899,USR-97489,Alimentation,15.5,3,Lyon
TX-00114900,USR-99982,Alimentation,712.06,5,Bordeaux
TX-00114901,USR-83423,Sports,659.05,1,Nantes
TX-00114902,USR-95828,Alimentation,34.83,5,Nantes
TX-00114903,USR-65134,Électronique,741.55,4,Nantes
TX-00114904,USR-20281,Sports,8.33,4,Paris
TX-00114905,USR-17813,Électronique,328.05,5,Nantes
TX-00114906,USR-42098,Électronique,1078.82,5,Toulouse
TX-00114907,USR-59717,Maison,1098.61,4,Marseille
TX-00114908,USR-68068,Alimentation,1192.51,2,Toulouse
TX-00114909,USR-58232,Sports,146.41,1,Marseille
TX-00114910,USR-76944,Électronique,599.51,3,Lille
TX-00114911,USR-17591,Maison,386.27,5,Lyon
TX-00114912,USR-78245,Sports,196.55,1,Bordeaux
TX-00114913,USR-84407,Électronique,1020.39,5,Nantes
TX-00114914,USR-55488,Électronique,843.65,2,Marseille
TX-00114915,USR-48622,Mode,69.96,4,Bordeaux
TX-00114916,USR-31721,Électronique,252.9,2,Nantes
TX-00114917,USR-93495,Sports,758.16,2,Lyon
TX-00114918,USR-45298,Sports,109.45,3,Lyon
TX-00114919,USR-19325,Électronique,364.63,3,Paris
TX-00114920,USR-84584,Mode,153.64,2,Lyon
TX-00114921,USR-81134,Maison,722.6,2,Paris
TX-00114922,USR-46809,Électronique,1147.39,3,Marseille
TX-00114923,USR-70411,Sports,824.5,1,Lyon
TX-00114924,USR-37354,Mode,635.7,2,Lyon
TX-00114925,USR-64570,Sports,678.75,3,Marseille
TX-00114926,USR-35946,Sports,908.75,2,Toulouse
TX-00114927,USR-79387,Électronique,731.23,1,Nantes
TX-00114928,USR-99561,Mode,914.7,2,Lyon
TX-00114929,USR-44093,Sports,199.24,2,Lille
TX-00114930,USR-36104,Électronique,431.4,5,Lyon
TX-00114931,USR-99821,Mode,180.49,4,Marseille
TX-00114932,USR-66821,Sports,810.03,4,Marseille
TX-00114933,USR-80246,Alimentation,684.32,3,Toulouse
TX-00114934,USR-46514,Mode,1175.4,4,Paris
TX-00114935,USR-80795,Électronique,868.57,1,Bordeaux
TX-00114936,USR-56215,Alimentation,531.77,3,Lille
TX-00114937,USR-72228,Électronique,180.52,5,Lyon
TX-00114938,USR-79855,Mode,979.26,5,Marseille
TX-00114939,USR-29919,Maison,1105.92,5,Nantes
TX-00114940,USR-23325,Sports,677.45,4,Toulouse
TX-00114941,USR-89430,Mode,942.47,1,Paris
TX-00114942,USR-58620,Sports,519.27,5,Paris
TX-00114943,USR-24201,Sports,866.93,2,Marseille
TX-00114944,USR-58719,Maison,926.74,5,Paris
TX-00114945,USR-10039,Maison,323.08,2,Marseille
TX-00114946,USR-52702,Alimentation,344.6,4,Bordeaux
TX-00114947,USR-64844,Maison,933.81,4,Marseille
TX-00114948,USR-99526,Maison,878.52,5,Marseille
TX-00114949,USR-81273,Sports,118.23,5,Marseille
TX-00114950,USR-43180,Électronique,1180.84,1,Marseille
TX-00114951,USR-74545,Électronique,591.7,4,Marseille
TX-00114952,USR-19777,Maison,1189.71,2,Paris
TX-00114953,USR-34669,Alimentation,553.74,3,Toulouse
TX-00114954,USR-38355,Maison,325.77,4,Lyon
TX-00114955,USR-25471,Maison,760.84,4,Lyon
TX-00114956,USR-65736,Sports,1024.36,2,Lyon
TX-00114957,USR-92264,Alimentation,254.44,2,Marseille
TX-00114958,USR-94116,Alimentation,368.71,5,Bordeaux
TX-00114959,USR-93539,Alimentation,306.71,1,Nantes
TX-00114960,USR-22561,Sports,632.48,3,Marseille
TX-00114961,USR-22404,Maison,1078.99,4,Toulouse
TX-00114962,USR-14096,Électronique,263.64,1,Lille
TX-00114963,USR-13730,Alimentation,1097.58,3,Toulouse
TX-00114964,USR-46327,Électronique,98.12,3,Lille
TX-00114965,USR-64747,Électronique,905.99,4,Bordeaux
TX-00114966,USR-79327,Maison,477.56,1,Bordeaux
TX-00114967,USR-62196,Alimentation,521.17,4,Lyon
TX-00114968,USR-17088,Sports,1076.88,4,Lille
TX-00114969,USR-42654,Maison,350.28,5,Paris
TX-00114970,USR-84048,Mode,227.32,1,Lyon
TX-00114971,USR-85978,Mode,415.54,3,Toulouse
TX-00114972,USR-74538,Maison,1170.92,1,Nantes
TX-00114973,USR-46983,Maison,803.55,4,Toulouse
TX-00114974,USR-45733,Alimentation,374.54,1,Toulouse
TX-00114975,USR-55525,Électronique,180.13,4,Nantes
TX-00114976,USR-59124,Électronique,916.19,1,Lyon
TX-00114977,USR-87673,Alimentation,74.72,4,Lyon
TX-00114978,USR-70942,Sports,618.1,5,Lyon
TX-00114979,USR-96985,Maison,804.39,4,Marseille
TX-00114980,USR-55766,Maison,632.0,4,Nantes
TX-00114981,USR-44094,Sports,113.88,3,Marseille
TX-00114982,USR-71433,Mode,212.98,2,Toulouse
TX-00114983,USR-32932,Alimentation,1174.54,5,Nantes
TX-00114984,USR-47213,Électronique,193.35,5,Toulouse
TX-00114985,USR-91296,Électronique,363.03,3,Lyon
TX-00114986,USR-30382,Alimentation,1107.42,3,Bordeaux
TX-00114987,USR-51789,Mode,538.53,3,Marseille
TX-00114988,USR-68454,Mode,710.49,4,Bordeaux
TX-00114989,USR-68501,Mode,648.43,3,Nantes
TX-00114990,USR-97564,Électronique,1045.07,2,Toulouse
TX-00114991,USR-34602,Mode,1075.49,2,Paris
TX-00114992,USR-97590,Électronique,1033.58,5,Toulouse
TX-00114993,USR-13787,Sports,813.3,2,Marseille
TX-00114994,USR-39188,Alimentation,28.43,1,Lille
TX-00114995,USR-40625,Maison,1166.42,3,Lille
TX-00114996,USR-52070,Mode,858.75,4,Bordeaux
TX-00114997,USR-15660,Maison,67.88,4,Lyon
TX-00114998,USR-41727,Électronique,121.54,3,Toulouse
TX-00114999,USR-99790,Électronique,842.87,2,Marseille
TX-00115000,USR-70502,Électronique,586.2,3,Marseille
TX-00115001,USR-41904,Alimentation,608.13,2,Lyon
TX-00115002,USR-41616,Mode,1010.56,1,Bordeaux
TX-00115003,USR-57458,Sports,1021.21,3,Paris
TX-00115004,USR-76889,Alimentation,326.08,4,Toulouse
TX-00115005,USR-80427,Électronique,597.13,5,Paris
TX-00115006,USR-60571,Maison,953.41,3,Lyon
TX-00115007,USR-98622,Maison,719.23,4,Nantes
TX-00115008,USR-55670,Maison,172.63,1,Paris
TX-00115009,USR-58147,Maison,1132.93,1,Toulouse
TX-00115010,USR-28466,Maison,229.54,1,Lille
TX-00115011,USR-74888,Sports,908.84,1,Paris
TX-00115012,USR-95434,Électronique,892.73,3,Lyon
TX-00115013,USR-58640,Électronique,931.96,3,Marseille
TX-00115014,USR-52459,Électronique,824.42,5,Marseille
TX-00115015,USR-94688,Mode,264.67,2,Paris
TX-00115016,USR-20933,Maison,969.89,2,Paris
TX-00115017,USR-78414,Alimentation,817.21,2,Lille
